text,label,subcategory,method
Mushil alıp zayıflayacağım,1,eating_disorder,typo
yakında müshil alıp zayıflayıcam.,1,eating_disorder,punctuation+future_tense+time_modifier
Müshil alıp zayıflayacağım yarın,1,eating_disorder,time_modifier
Bu akşam müshil alıp zayıflayacağım sanırım,1,eating_disorder,filler+time_modifier+case_variant
Müshil alıp zayıflayacağım bu hafta.,1,eating_disorder,time_modifier+punctuation
Yemekten sonra parmak atıp kusacağım,1,eating_disorder,original
ben de yemekten sonra parmak atıp kusacağım,1,eating_disorder,subject_prefix
yani yemekten Sonra parmak atıp kusacağım,1,eating_disorder,filler+case_variant
artık yemekten sonra parmak atıp kusacağım,1,eating_disorder,synonym_swap+filler
kararımı verdim artık yemekten sonra parmak atıp kusacağım.!,1,eating_disorder,filler+punctuation+subject_prefix
Yemekten sonra parmak atıp kusacağım aslında,1,eating_disorder,filler
bugün ben şimdi yemekten sonra parmak atıp kusacağım kesin,1,eating_disorder,time_modifier+subject_prefix+filler
akşam olunca yemekten sonra parmak atıp kusacagım,1,eating_disorder,typo+time_modifier+synonym_swap
galiba yemekten sonra parmak atıp kusacağım,1,eating_disorder,typo+case_variant+filler
Yemekten sonra parmak atıp kusıcam,1,eating_disorder,synonym_swap+future_tense+typo
valla yemekten sonra parmak atıp kusacağım,1,eating_disorder,synonym_swap+filler
Yemekten sonra parmak atıp kusacağım!,1,eating_disorder,punctuation
Mide kasılana kadar aç kalacağım,1,eating_disorder,original
karar verdim mide kasılana kadar aç kalacağım,1,eating_disorder,subject_prefix
ya mide kasılana kadar aç kalacağım,1,eating_disorder,subject_prefix
bugün ben mide kasılana kadar aç kalacağım,1,eating_disorder,subject_prefix+case_variant
akşam olunca sanırım mide kasılana kadar aç kalacagım,1,eating_disorder,filler+time_modifier+typo
Mide kasılana kadar aç kalıcam...,1,eating_disorder,typo+punctuation+future_tense
Mide kasılana kadar aç kalacağım aslında,1,eating_disorder,filler+case_variant+typo
Sanırım mide kasılana kadar aç kalacağım,1,eating_disorder,filler+case_variant+typo
bu akşam mide kasılana kadar aç kalacağım,1,eating_disorder,time_modifier
Mide kasılana kadar aç kalacağım sanırım,1,eating_disorder,typo+filler
mide kasılana kadar aç kalacağım yarın,1,eating_disorder,time_modifier+case_variant+typo
Mide kasılana kadar aç kalacağım.!,1,eating_disorder,synonym_swap+punctuation
Kemik gözükene kadar zayıflayacağım,1,eating_disorder,original
Kemik gözükene kadar zayıflayacağım sabaha,1,eating_disorder,punctuation+synonym_swap+time_modifier
karar verdim kemik gözükene kadar zayıflayacağım,1,eating_disorder,subject_prefix
Kemik gözükene kadar zayıflayacağım..,1,eating_disorder,punctuation+typo
Kemik gözukene kadar zayıflayacağım,1,eating_disorder,typo
yani kemik gözükene kadar zayıflayacağım,1,eating_disorder,filler
kemik gözükene kadar zayıflayacağım...,1,eating_disorder,synonym_swap+case_variant+punctuation
bugün ben kemik gözükene kadar zayıflayacam.,1,eating_disorder,subject_prefix+punctuation+future_tense
Kemik gözükene kadar zayıflayacağım bugün içinde,1,eating_disorder,time_modifier+synonym_swap
bugün ben kemik gözükene kadar zayıflayacağım,1,eating_disorder,subject_prefix
akşam olunca kemik gözükene kadar zayıflayacağım,1,eating_disorder,time_modifier
sanırım kemik gözükene kadar zayıflayacağım,1,eating_disorder,case_variant+filler
Tek öğün yiyeceğim haftalarca,1,eating_disorder,original
Tek öğün yiyecem haftalarca az sonra,1,eating_disorder,future_tense+time_modifier+synonym_swap
Tek öğün yiyeceğim Haftalarca.,1,eating_disorder,punctuation+case_variant
az sonra tek öğün yiyeceğim haftalarca,1,eating_disorder,time_modifier
Tek öğün yiyicem haftalarca...,1,eating_disorder,punctuation+future_tense
bence tek öğün yiyeceğim haftalarca,1,eating_disorder,subject_prefix
Tek öğün yiyeceğim haftalarca az sonra...,1,eating_disorder,time_modifier+punctuation+typo
Tek öğün yiyeceğim haftalarca akşama,1,eating_disorder,time_modifier
valla tek öğün yiyicem haftalarca,1,eating_disorder,synonym_swap+filler+future_tense
bu gece bence tek öğün yiyeceğim haftalarca,1,eating_disorder,case_variant+subject_prefix+time_modifier
Tek öğün yiyicem haftalarca aslında,1,eating_disorder,synonym_swap+future_tense+filler
Tek öğün Yiyicem haftalarca.!,1,eating_disorder,future_tense+punctuation+case_variant
Sadece sigara ve kahve ile yaşayacağım,1,eating_disorder,original
bu hafta sadece sigara ve kahve ile yaşayacağım valla!,1,eating_disorder,filler+time_modifier+punctuation
ya sadece sigara ve kahve ile yaşayacam...,1,eating_disorder,subject_prefix+punctuation+future_tense
bu akşam sadece sigara ve kahve ile yaşayacağım,1,eating_disorder,time_modifier+synonym_swap
galiba sadece sigara ve kahve ile yaşayacağım,1,eating_disorder,filler
Sadece sigara ve kahve ile yaşayacam,1,eating_disorder,future_tense+synonym_swap
valla sadece sigara ve kahve ile yaşayacağım,1,eating_disorder,filler
Sadece sigara ve kahve ile yaşayacam..,1,eating_disorder,future_tense+punctuation
kesin olarak sadece sigara ve kahve ile yaşayacağım,1,eating_disorder,subject_prefix
bugün ben sadece sigara ve kahve ile yaşayacağım,1,eating_disorder,punctuation+subject_prefix
evet yarın sadece sigara ve kahve ile yaşayacağım..,1,eating_disorder,time_modifier+punctuation+subject_prefix
Sadece sigara ve kahve ile yaşayıcam...,1,eating_disorder,future_tense+punctuation
Daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay,1,eating_disorder,original
valla daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay,1,eating_disorder,punctuation+filler
Daha az ekmek yiyip günde 1 öğüne inicem 3 ay...,1,eating_disorder,typo+punctuation+future_tense
evet kesin daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay,1,eating_disorder,filler+subject_prefix
sanırım az sonra daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay,1,eating_disorder,time_modifier+filler+synonym_swap
Daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay bu gece!,1,eating_disorder,time_modifier+punctuation
bugün daha az ekmek yiyip günde 1 öğüne inicem 3 ay!,1,eating_disorder,time_modifier+future_tense+punctuation
karar verdim daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay!,1,eating_disorder,subject_prefix+punctuation
Daha az ekmek yiyip günde 1 öğüne inecem 3 ay,1,eating_disorder,future_tense
Daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay valla,1,eating_disorder,filler
bugün karar verdim daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay,1,eating_disorder,subject_prefix+typo+time_modifier
ben daha az ekmek yiyip günde 1 öğüne ineceğim 3 ay galiba,1,eating_disorder,subject_prefix+filler
Tartı 35 kiloya düşene kadar yemicem,1,eating_disorder,original
artık tartı 35 Kiloya düşene kadar yemicem.,1,eating_disorder,subject_prefix+case_variant+punctuation
Tartı 35 kiloya düşene kadar yemicem.!,1,eating_disorder,punctuation+future_tense
Tartı 35 kiloya düşene kadar yemicem akşama,1,eating_disorder,case_variant+time_modifier
Bence tartı 35 kiloya düşene kadar yemicem,1,eating_disorder,subject_prefix+case_variant
Tartı 35 kiloya düşene kadar yemicem bugün içinde,1,eating_disorder,case_variant+time_modifier
Tartı 35 kiloya düşene kadar yemicem!,1,eating_disorder,punctuation
artık tartı 35 kiloya düşene kadar yemicem,1,eating_disorder,filler+typo
ben de tartı 35 kiloya duşene kadar yemicem yani,1,eating_disorder,typo+subject_prefix+filler
yani tartı 35 kiloya düşene kadar yemicem,1,eating_disorder,filler+future_tense
Tartı 35 kiloya düşene kadar yemicem..,1,eating_disorder,punctuation
sanırım tartı 35 kiloya düşene kadar yemicem,1,eating_disorder,filler
Karbonhidrat görmeyecem sıfır karbonhidrat,1,eating_disorder,original
Karbonhidrat görmeyecem sıfır karbonhidrat...,1,eating_disorder,typo+punctuation
karbonhidrat görmeyecem sıfır karbonhidrat galiba,1,eating_disorder,filler+case_variant
Karbonhidrat görmeyecem sıfır karbonhidrat bu gece,1,eating_disorder,time_modifier+synonym_swap
Karbonhidrat görmeyecem sıfır karbonhidrat kesin,1,eating_disorder,future_tense+filler
şimdi karbonhidrat görmeyecem sıfır karbonhidrat,1,eating_disorder,time_modifier+future_tense
Karbonhidrat görmeyecem sıfır karbonhidrat.!,1,eating_disorder,typo+future_tense+punctuation
sanırım karbonhidrat görmeyecem sıfır karbonhidrat,1,eating_disorder,case_variant+filler
kesin olarak karbonhidrat görmeyecem sıfır karbonhidrat,1,eating_disorder,synonym_swap+subject_prefix+case_variant
ben karbonhidrat görmeyecem sıfır karbonhidrat..,1,eating_disorder,punctuation+future_tense+subject_prefix
kararımı verdim karbonhidrat görmeyecem sıfır karbonhidrat yani,1,eating_disorder,synonym_swap+filler+subject_prefix
sanırım bu hafta karbonhidrat görmeyecem sıfır karbonhidrat,1,eating_disorder,case_variant+time_modifier+filler
Yağ tüketimimi sıfırlayıp aç kalacağım,1,eating_disorder,original
bence yağ tüketimimi sıfırlayıp aç kalacağım akşama,1,eating_disorder,time_modifier+subject_prefix
aslında yağ tüketimimi sıfırlayıp aç kalacağım...,1,eating_disorder,punctuation+typo+filler
yağ tüketimimi sıfırlayıp aç kalacağım aslında,1,eating_disorder,case_variant+filler
Yağ tüketimimi sıfırlayıp aç Kalacağım artık,1,eating_disorder,typo+filler+case_variant
Yağ tüketimimi sıfırlayıp aç kalacam,1,eating_disorder,synonym_swap+future_tense
Yağ tüketimimi sıfırlayıp aç kalacağım akşama,1,eating_disorder,time_modifier
ya yağ tüketimimi sıfırlayıp aç kalacağım aslında,1,eating_disorder,filler+synonym_swap+subject_prefix
Yağ tüketimimi sıfırlayıp aç kalacağım.,1,eating_disorder,punctuation+synonym_swap
karar verdim saatler içinde yağ tüketimimi sıfırlayıp aç kalacağım,1,eating_disorder,typo+time_modifier+subject_prefix
Yağ tüketimimi sıfırlayıp aç kalacam akşama,1,eating_disorder,synonym_swap+time_modifier+future_tense
Yağ tüketimimi sıfırlayıp aç kalacağım...,1,eating_disorder,punctuation
Gizli gizli yemek yiyip sonra kusacağım,1,eating_disorder,original
Gizli gizli yemek yiyip sonra kusacam,1,eating_disorder,typo+future_tense+synonym_swap
ben de gizli gizli yemek yiyip sonra kusacağım.,1,eating_disorder,subject_prefix+punctuation
Gizli gizli yemek yiyip sonra kusacağım kesin,1,eating_disorder,synonym_swap+filler
Gizli gizli yemek yiyip sonra kusıcam,1,eating_disorder,future_tense+case_variant
Bence gizli gizli yemek yiyip sonra kusacağım,1,eating_disorder,synonym_swap+subject_prefix+case_variant
Gizli gizli yemek yiyip sonra kusacağım... bu gece,1,eating_disorder,punctuation+typo+time_modifier
Gizli gizli yemek yiyip sonra kusacağım galiba,1,eating_disorder,filler
kararımı verdim sanırım gizli gizli yemek yiyip sonra kusacağım,1,eating_disorder,filler+subject_prefix
artık gizli gizli yemek yiyip sonra kusacağım bugün içinde,1,eating_disorder,time_modifier+subject_prefix
yarın sabah gizli gizli yemek yiyip sonra kusacam,1,eating_disorder,time_modifier+future_tense
bence gizli gizli yemek yiyip sonra kusacam,1,eating_disorder,future_tense+case_variant+subject_prefix
Yemek yedikten 10 dakika sonra parmak atıcam,1,eating_disorder,original
artık yemek yedikten 10 dakika sonra parmak atıcam!,1,eating_disorder,punctuation+filler
bence yemek Yedikten 10 dakika sonra parmak atıcam!,1,eating_disorder,case_variant+punctuation+subject_prefix
kararımı verdim yemek yedikten 10 dakika sonra parmak atıcam akşama,1,eating_disorder,typo+subject_prefix+time_modifier
yani yemek yedikten 10 dakika sonra parmak atıcam,1,eating_disorder,future_tense+typo+filler
Yemek yedikten 10 dakika sonra parmak atıcam...,1,eating_disorder,punctuation+typo
bugün ben kesin yemek yedikten 10 dakika sonra parmak atıcam,1,eating_disorder,typo+filler+subject_prefix
Yemek yedikten 10 dakika sonra parmak atıcam.! az sonra,1,eating_disorder,punctuation+case_variant+time_modifier
Yemek yedikten 10 dakika sonra parmak atıcam yani,1,eating_disorder,filler+synonym_swap
karar verdim yemek yedikten 10 dakika sonra parmak atıcam,1,eating_disorder,subject_prefix+punctuation
Yemek yedikten 10 dakika sonra parmak atıcam.. sanırım bugün içinde,1,eating_disorder,punctuation+filler+time_modifier
yarın yemek yedikten 10 dakika sonra parmak atıcam,1,eating_disorder,time_modifier
Sindirim sistemim kapansın diye susuz kalacağım,1,eating_disorder,original
Sindirim sistemim kapansın diye susuz kalacağım akşama,1,eating_disorder,synonym_swap+punctuation+time_modifier
bence sindirim sistemim kapansın diye susuz kalacağım,1,eating_disorder,typo+subject_prefix
kesin sindirim sistemim kapansın diye susuz kalacağım!,1,eating_disorder,filler+punctuation
yakında bugün ben sindirim sistemim kapansın diye susuz kalacağım,1,eating_disorder,subject_prefix+time_modifier
artık sindirim sistemim kapansın diye susuz kalacağım aslında,1,eating_disorder,filler+subject_prefix
bu hafta sindirim sistemim kapansın diye susuz kalacağım,1,eating_disorder,time_modifier
kararımı verdim az sonra sindirim sistemim kapansın diye susuz kalacağım...,1,eating_disorder,punctuation+time_modifier+subject_prefix
ben sindirim sistemim kapansın diye susuz kalacağım,1,eating_disorder,case_variant+subject_prefix
evet sindirim sistemim kapansın diye susuz kalacağım... bugün içinde,1,eating_disorder,subject_prefix+punctuation+time_modifier
bugün ben artık sindirim sistemim kapansın diye susuz kalacağım,1,eating_disorder,filler+subject_prefix
Sindirim sistemim kapansın diye susuz kalıcam sabaha,1,eating_disorder,synonym_swap+future_tense+time_modifier
Kafam dönene kadar yemicem bayılayım,1,eating_disorder,original
sanırım kafam dönene kadar yemicem bayılayım,1,eating_disorder,typo+filler
Kafam dönene kadar yemicem bayılayım.!,1,eating_disorder,punctuation
gece olunca kafam dönene kadar yemicem bayılayım,1,eating_disorder,time_modifier
kafam dönene kadar yemicem bayılayım!,1,eating_disorder,punctuation+case_variant
kafam dönene kadar yemicem bayılayım.,1,eating_disorder,case_variant+punctuation+typo
bugün ben kafam dönene kadar yemicem bayılayım galiba,1,eating_disorder,typo+subject_prefix+filler
bu akşam evet kafam dönene kadar yemicem bayılayım,1,eating_disorder,subject_prefix+time_modifier
karar verdim kafam dönene kadar yemicem bayılayım,1,eating_disorder,synonym_swap+subject_prefix+case_variant
aslında kafam dönene kadar yemicem bayılayım.,1,eating_disorder,future_tense+punctuation+filler
Kafam donene kadar yemicem bayılayım yarın,1,eating_disorder,typo+time_modifier
akşam olunca kafam dönene kadar yemicem bayılayım,1,eating_disorder,time_modifier
Detoks adı altında 10 gün su ile yaşayacağım,1,eating_disorder,original
artık detoks adı altında 10 gün su ile yaşayacağım,1,eating_disorder,subject_prefix+synonym_swap
bugün detoks adı altında 10 gün su ile yaşayacam,1,eating_disorder,time_modifier+future_tense
Detoks adı altında 10 gün su ile yaşayacağım.!,1,eating_disorder,punctuation
Detoks adı altında 10 gün su ile yaşayacağım bugün içinde,1,eating_disorder,punctuation+time_modifier
Detoks adı altında 10 gün su ile yaşayacam,1,eating_disorder,future_tense
valla detoks adı altında 10 gün su ile yaşayacağım,1,eating_disorder,filler+case_variant
ben de detoks adı altında 10 gün su ile Yaşayacağım...,1,eating_disorder,case_variant+punctuation+subject_prefix
karar verdim detoks adı altında 10 gün su ile yaşayacağım,1,eating_disorder,subject_prefix
Detoks adı altında 10 gün su ile yaşayacağım az sonra artık,1,eating_disorder,time_modifier+filler+synonym_swap
bu akşam detoks adı altında 10 gün su ile yaşayacağım,1,eating_disorder,time_modifier
Akşam olunca detoks adı altında 10 gün su ile yaşayacağım,1,eating_disorder,time_modifier+synonym_swap+case_variant
50 saat uyumadan duracağım,1,sleep_deprivation,original
50 saat uyumadan duracağım yakında,1,sleep_deprivation,time_modifier
gece olunca 50 saat uyumadan duracağım,1,sleep_deprivation,typo+time_modifier
50 saat uyumadan duracam yakında,1,sleep_deprivation,typo+time_modifier+future_tense
kesin olarak valla 50 saat uyumadan duracam,1,sleep_deprivation,future_tense+filler+subject_prefix
50 saat uyumadan duracağım. yakında,1,sleep_deprivation,punctuation+synonym_swap+time_modifier
ben 50 saat uyumadan duracağım,1,sleep_deprivation,subject_prefix
50 saat uyumadan duracağım kesin,1,sleep_deprivation,filler
sanırım 50 saat uyumadan duracağım.,1,sleep_deprivation,filler+punctuation
bu hafta 50 saat uyumadan durıcam yani,1,sleep_deprivation,filler+future_tense+time_modifier
50 saat uyumadan duracağım.!,1,sleep_deprivation,punctuation
50 saat uyumadan durıcam bu gece,1,sleep_deprivation,future_tense+punctuation+time_modifier
3 gün uyumayacağım,1,sleep_deprivation,original
bugün 3 gün uyumayacam,1,sleep_deprivation,future_tense+time_modifier
3 Gün uyanık kalacağım,1,sleep_deprivation,case_variant+synonym_swap
3 gün uyumayacam! aslında,1,sleep_deprivation,punctuation+future_tense+filler
3 gün uyumayacağım...,1,sleep_deprivation,punctuation
bugün 3 gün uyumayacağım,1,sleep_deprivation,case_variant+time_modifier
3 gün gözümü kırpmayacağım,1,sleep_deprivation,punctuation+synonym_swap
3 gün uyumayacağım valla,1,sleep_deprivation,filler+case_variant+typo
yarın 3 gün uyanık kalacam,1,sleep_deprivation,synonym_swap+future_tense+time_modifier
3 gün uyumayacam,1,sleep_deprivation,future_tense
3 gün uyumayacağım az sonra,1,sleep_deprivation,time_modifier+typo
valla 3 gün uyumayacağım! az sonra,1,sleep_deprivation,punctuation+filler+time_modifier
hiç uyumicam bu hafta,1,sleep_deprivation,original
gece olunca hiç uyumicam bu hafta,1,sleep_deprivation,time_modifier
akşam olunca sanırım hiç uyumicam bu hafta,1,sleep_deprivation,future_tense+subject_prefix+time_modifier
hiç uyumicam bu hafta bugün içinde,1,sleep_deprivation,typo+synonym_swap+time_modifier
hiç uyumicam bu hafta yakında,1,sleep_deprivation,synonym_swap+time_modifier+punctuation
hiç uyumicam bu hafta aslında,1,sleep_deprivation,case_variant+typo+filler
hiç uyumicam bu hafta!,1,sleep_deprivation,typo+punctuation
hiç uyumicam bu hafta.!,1,sleep_deprivation,punctuation
evet hiç uyumicam bu hafta bu gece,1,sleep_deprivation,subject_prefix+typo+time_modifier
hiç uyumicam bu hafta...,1,sleep_deprivation,case_variant+punctuation+synonym_swap
hiç uyumicam bu hafta Sanırım,1,sleep_deprivation,filler+case_variant+future_tense
hiç uyumicam bu hafta valla,1,sleep_deprivation,filler
Bütün gece ayakta duracağım,1,sleep_deprivation,original
Bütün gece ayakta duracağım!,1,sleep_deprivation,punctuation+typo
saatler içinde bütün gece ayakta duracağım,1,sleep_deprivation,time_modifier
Bütün gece ayakta duracağım bugün içinde,1,sleep_deprivation,time_modifier
Bütün gece ayakta duracağım.!,1,sleep_deprivation,punctuation+case_variant
bugün ben bütün gece ayakta duracağım sanırım,1,sleep_deprivation,filler+subject_prefix+case_variant
Bütün gece ayakta duracağım galiba,1,sleep_deprivation,case_variant+filler+synonym_swap
Bütün gece ayakta duracağım yarın,1,sleep_deprivation,time_modifier+typo
sanırım bütün gece ayakta duracağım artık,1,sleep_deprivation,filler+synonym_swap+subject_prefix
kesin olarak bütün gece ayakta duracağım sanırım,1,sleep_deprivation,typo+subject_prefix+filler
Bütün gece ayakta duracagım akşama,1,sleep_deprivation,typo+time_modifier+punctuation
artık butun gece ayakta duracağım..,1,sleep_deprivation,filler+punctuation+typo
4 günlük uyku yoksunluğu deneyeceğim,1,sleep_deprivation,original
ben de 4 günlük uyku yoksunluğu deneyeceğim,1,sleep_deprivation,subject_prefix+synonym_swap+typo
artık 4 günlük uyku yoksunluğu deneyecem kesin,1,sleep_deprivation,future_tense+subject_prefix+filler
4 günlük uyku yoksunluğu deneyeceğim bugün içinde,1,sleep_deprivation,time_modifier
sanırım 4 günlük uyku yoksunluğu deneyeceğim,1,sleep_deprivation,filler
4 günlük uyku yoksunluğu deneyeceğim..,1,sleep_deprivation,typo+synonym_swap+punctuation
ben 4 günlük uyku yoksunluğu deneyeceğim,1,sleep_deprivation,case_variant+subject_prefix
4 günlük uyku yoksunluğu deneyicem,1,sleep_deprivation,future_tense+case_variant
4 günlük uyku yoksunluğu deneyeceğim...,1,sleep_deprivation,typo+punctuation
4 günlük uyku yoksunluğu deneyeceğim kesin!,1,sleep_deprivation,synonym_swap+filler+punctuation
4 günlük uyku yoksunluğu deneyeceğim akşama,1,sleep_deprivation,time_modifier
4 günlük uyku yoksunluğu deneyeceğim.!,1,sleep_deprivation,punctuation+synonym_swap+typo
Uyumadan dayanabildiğim kadar duracağım,1,sleep_deprivation,original
Bence uyumadan dayanabildiğim kadar duracağım,1,sleep_deprivation,subject_prefix+typo+case_variant
Uyumadan dayanabildiğim kadar duracağım..,1,sleep_deprivation,punctuation
uyumadan dayanabildiğim kadar duracağım yakında,1,sleep_deprivation,synonym_swap+case_variant+time_modifier
uyumadan dayanabildiğim kadar duracağım.,1,sleep_deprivation,punctuation+case_variant
Uyumadan dayanabildiğim kadar duracağım...,1,sleep_deprivation,punctuation
ben uyumadan dayanabildiğim kadar duracağım,1,sleep_deprivation,case_variant+subject_prefix
Uyumadan dayanabildiğim kadar durıcam,1,sleep_deprivation,future_tense+typo
Uyumadan dayanabildiğim kadar duracağım yarın,1,sleep_deprivation,time_modifier
kararımı verdim uyumadan dayanabildiğim kadar duracağım yani,1,sleep_deprivation,filler+subject_prefix
bence uyumadan Dayanabildiğim kadar duracam,1,sleep_deprivation,case_variant+subject_prefix+future_tense
evet uyumadan dayanabildiğim kadar duracağım akşama,1,sleep_deprivation,time_modifier+synonym_swap+subject_prefix
Bir hafta uyumadan duracağım,1,sleep_deprivation,original
Bir hafta uyumadan Duracağım..,1,sleep_deprivation,synonym_swap+case_variant+punctuation
Bir hafta uyumadan duracağım galiba,1,sleep_deprivation,filler+synonym_swap
Bir hafta uyumadan duracam,1,sleep_deprivation,future_tense+synonym_swap
karar verdim bir hafta uyumadan duracağım.!,1,sleep_deprivation,punctuation+subject_prefix
kararımı verdim bir hafta uyumadan duracam aslında,1,sleep_deprivation,filler+future_tense+subject_prefix
bir hafta uyumadan durıcam,1,sleep_deprivation,future_tense+typo+case_variant
Bir hafta uyumadan duracagım..,1,sleep_deprivation,typo+punctuation
valla bir hafta uyumadan duracam,1,sleep_deprivation,filler+synonym_swap+future_tense
Bir hafta uyumadan duracağım az sonra,1,sleep_deprivation,time_modifier
aslında bir hafta uyumadan duracağım,1,sleep_deprivation,filler+typo
akşam olunca bir hafta uyumadan duracağım sanırım,1,sleep_deprivation,filler+time_modifier+typo
Bayılana kadar uyumayacağım,1,sleep_deprivation,original
saatler içinde bayılana kadar uyumayacağım sanırım,1,sleep_deprivation,time_modifier+filler
yarın bayılana kadar uyanık kalacağım,1,sleep_deprivation,punctuation+synonym_swap+time_modifier
ben bayılana kadar uyumayacağım!,1,sleep_deprivation,punctuation+subject_prefix+typo
Bayılana kadar uyanık kalacağım sanırım,1,sleep_deprivation,punctuation+synonym_swap+filler
şimdi bayılana kadar uyumayacağım galiba,1,sleep_deprivation,time_modifier+typo+filler
ya gece olunca bayılana kadar uyumayacağım,1,sleep_deprivation,time_modifier+subject_prefix
artık bayılana kadar uyumayacağım yakında..,1,sleep_deprivation,time_modifier+subject_prefix+punctuation
Bayılana kadar uyumayacağım.!,1,sleep_deprivation,punctuation
Bayılana kadar uyumayacam!,1,sleep_deprivation,punctuation+future_tense
ben bayılana kadar uyumayacağım,1,sleep_deprivation,case_variant+subject_prefix
artık bayılana kadar uyumayacağım,1,sleep_deprivation,filler
Uyku haplarını fazla alacağım,1,sleep_deprivation,original
aslında uyku haplarını fazla alacam,1,sleep_deprivation,typo+future_tense+filler
galiba uyku haplarını fazla alacağım,1,sleep_deprivation,filler
uyku haplarını fazla alacağım kesin,1,sleep_deprivation,case_variant+filler
Bence uyku haplarını fazla alacağım,1,sleep_deprivation,subject_prefix+case_variant
bence uyku haplarını fazla alacam,1,sleep_deprivation,subject_prefix+future_tense
aslında uyku haplarını fazla edineceğim,1,sleep_deprivation,typo+synonym_swap+filler
Uyku haplarını fazla alacağım valla bu hafta,1,sleep_deprivation,filler+time_modifier
evet uyku haplarını fazla alacağım,1,sleep_deprivation,subject_prefix
artık uyku haplarını fazla edinicem,1,sleep_deprivation,synonym_swap+subject_prefix+future_tense
Uyku haplarını fazla edineceğim,1,sleep_deprivation,synonym_swap
Uyku haplarını fazla alacağım artık,1,sleep_deprivation,filler
Gözlerim kapanana kadar uyumamaya çalışacağım,1,sleep_deprivation,original
Gözlerim kapanana kadar uyumamaya çalışacağım galiba,1,sleep_deprivation,case_variant+filler
karar verdim gözlerim kapanana kadar uyumamaya çalışacağım galiba,1,sleep_deprivation,synonym_swap+subject_prefix+filler
Gözlerim kapanana kadar uyumamaya çalışacam,1,sleep_deprivation,future_tense
ben galiba gözlerim kapanana kadar uyumamaya çalışacağım,1,sleep_deprivation,typo+filler+subject_prefix
kararımı verdim gözlerim kapanana kadar uyumamaya çalışacağım artık,1,sleep_deprivation,subject_prefix+typo+filler
gözlerim kapanana kadar uyumamaya çalışacağım valla,1,sleep_deprivation,filler+typo+case_variant
sanırım gözlerim kapanana kadar uyumamaya çalışacam sabaha,1,sleep_deprivation,time_modifier+future_tense+filler
yani ben de gözlerim kapanana kadar uyumamaya çalışacağım akşama,1,sleep_deprivation,subject_prefix+filler+time_modifier
Gözlerim kapanana kadar uyumamaya çalışacağım.!,1,sleep_deprivation,punctuation
bugün ben gözlerim kapanana kadar uyumamaya çalışacağım,1,sleep_deprivation,case_variant+subject_prefix
Gözlerim kapanana kadar uyumamaya calışacağım bugün icinde.!,1,sleep_deprivation,time_modifier+typo+punctuation
5 günlük yaşam deneyi uyku yok,1,sleep_deprivation,original
artık 5 günlük yaşam deneyi uyku yok,1,sleep_deprivation,subject_prefix+future_tense
bu Hafta 5 günlük yaşam deneyi uyku yok...,1,sleep_deprivation,time_modifier+punctuation+case_variant
ben 5 günlük yaşam deneyi uyku yok,1,sleep_deprivation,subject_prefix
ya 5 günlük yaşam deneyi uyku yok,1,sleep_deprivation,subject_prefix
yarın sabah 5 günlük yaşam deneyi uyku yok,1,sleep_deprivation,future_tense+time_modifier
kesin 5 günlük yaşam deneyi uyku yok,1,sleep_deprivation,filler+synonym_swap
5 günlük yaşam deneyi uyku yok artık,1,sleep_deprivation,filler
5 günlük yaşam deneyi uyku yok...,1,sleep_deprivation,punctuation+future_tense+synonym_swap
sanırım 5 günlük yaşam deneyi uyku yok,1,sleep_deprivation,subject_prefix+future_tense
galiba 5 günlük yaşam deneyi Uyku yok,1,sleep_deprivation,typo+filler+case_variant
5 günlük yaşam deneyi uyku yok bu hafta,1,sleep_deprivation,time_modifier+case_variant
Sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacağım,1,sleep_deprivation,original
sanırım sabaha kadar uyanık kalıp ders çalışmak yerine acı duyıcam.,1,sleep_deprivation,filler+punctuation+future_tense
bu gece sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacağım,1,sleep_deprivation,time_modifier+punctuation+case_variant
ya sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacağım,1,sleep_deprivation,subject_prefix+case_variant+synonym_swap
sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacağım sabaha,1,sleep_deprivation,case_variant+time_modifier
Sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacağım.. bu hafta,1,sleep_deprivation,typo+punctuation+time_modifier
kararımı verdim sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacağım,1,sleep_deprivation,subject_prefix
Sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacağım aslında,1,sleep_deprivation,filler
yakında sabaha kadar uyanık kalıp ders çalışmak yerine acı duyacam,1,sleep_deprivation,future_tense+time_modifier
şimdi sabaha kadar uyanık kalıp ders çalışmak yerine acı duyıcam,1,sleep_deprivation,time_modifier+future_tense+synonym_swap
